X1,X2,X3,X4,X5,y
0.52,4.71,0.44,6.28,3.75,323.13
4.52,0.4,8.2,0.87,1.37,51.21
2.93,8.05,2.58,7.85,6.45,841.57
9.04,6.35,6.96,6.25,5.59,2929.53
9.18,8.68,0.4,3.02,8.62,4533.14
8.58,3.0,4.21,4.14,6.7,3585.37
8.59,1.08,1.01,6.34,0.83,2331.79
3.71,7.55,7.72,1.85,1.9,-737.3
8.54,3.13,1.43,8.41,8.75,5698.81
5.68,3.71,4.72,1.66,2.42,617.25
7.7,5.0,5.61,0.15,7.1,3008.28
3.4,9.55,4.17,6.46,1.4,-1225.86
0.98,8.75,5.0,6.33,3.5,-813.28
5.98,9.4,0.67,7.9,5.75,516.75
9.64,3.16,4.27,3.7,8.01,5450.35
8.62,9.76,3.89,3.33,3.41,664.96
6.62,8.89,7.67,4.95,7.58,1712.32
9.63,6.57,1.18,7.83,1.92,2892.71
6.61,2.15,8.87,6.53,1.89,865.47
8.39,0.25,9.6,7.0,4.26,2132.85
2.53,9.19,9.17,5.61,1.37,-1584.19
5.85,0.64,8.7,9.88,5.26,1671.02
8.1,1.84,8.96,7.76,4.26,2121.11
9.03,1.49,0.31,0.24,8.63,5554.69
5.39,8.32,7.0,4.73,4.07,-200.62
2.56,6.76,9.22,6.0,8.18,1942.55
1.98,7.2,8.97,3.69,1.68,-907.01
2.67,6.24,0.53,1.87,1.42,-275.8
3.71,8.6,7.64,0.72,0.73,-1171.1
5.97,7.08,1.08,2.54,3.44,372.05
8.38,1.41,0.0,6.03,3.71,2414.65
8.82,7.79,4.26,9.21,5.56,2801.94
4.95,1.37,4.88,3.31,4.25,805.3
0.2,6.5,4.45,4.69,6.24,793.01
0.57,3.74,9.02,6.62,8.79,3038.36
1.33,4.08,8.48,6.41,7.43,1789.46
9.33,9.5,6.31,5.81,3.88,1475.83
1.86,0.17,3.2,3.91,8.69,3253.83
1.78,1.35,7.32,7.82,0.69,176.42
7.85,8.16,9.99,6.92,4.17,741.97
2.49,2.13,9.1,0.72,2.37,-281.81
3.98,3.86,2.6,3.02,5.19,879.22
8.85,2.4,4.57,3.18,0.73,2304.03
7.21,0.07,8.71,4.87,1.03,1034.09
3.55,6.29,3.72,1.22,4.47,197.89
6.69,9.22,8.76,6.45,3.19,-378.59
3.07,6.72,0.56,2.81,1.39,-330.44
2.95,3.78,5.6,5.84,4.03,453.6
8.24,9.91,7.46,6.78,0.14,117.59
6.77,6.68,8.51,0.13,3.23,406.32
8.89,5.13,1.22,5.85,0.85,2327.77
4.83,4.29,8.73,3.32,9.18,3686.66
4.64,9.31,6.8,4.07,6.57,183.54
6.45,3.9,0.55,0.1,6.99,2503.89
6.59,1.1,6.47,9.4,7.88,3748.94
5.79,8.33,0.34,1.63,0.52,-328.79
4.77,3.64,9.04,5.33,4.41,487.01
4.03,0.74,7.22,5.11,2.67,267.32
8.45,7.02,9.79,7.69,0.98,1256.96
0.98,2.26,9.79,6.16,7.69,1871.29
7.37,6.88,7.27,2.34,0.45,631.51
0.11,7.78,9.28,6.85,7.63,1141.44
9.23,6.89,7.55,6.75,8.97,5560.06
1.13,1.89,7.75,0.42,9.93,4468.23
0.4,3.93,6.09,7.85,9.13,3829.0
3.67,6.35,7.29,6.5,2.57,-121.6
7.01,9.72,0.4,0.47,0.78,-498.38
5.05,8.44,2.97,0.33,8.3,2141.68
3.97,7.74,9.46,4.94,7.91,1465.82
5.22,7.41,9.06,6.07,1.96,-369.42
5.32,6.41,0.03,2.98,1.06,150.09
9.78,4.88,8.03,6.52,9.04,6432.85
9.69,5.44,3.22,8.79,3.62,3469.61
0.76,5.49,7.6,4.11,4.0,-84.87
2.13,7.13,9.87,0.26,3.24,-922.0
4.65,2.02,8.99,0.24,3.35,147.24
4.75,9.62,6.11,1.49,0.96,-1346.56
3.28,2.7,7.91,7.0,7.53,2179.84
8.36,8.1,0.97,3.31,0.88,1081.7
1.52,9.98,9.85,4.21,9.92,2430.67
0.95,4.45,8.67,4.76,8.93,3065.68
2.0,9.79,3.85,9.43,0.66,-1144.59
8.21,8.39,5.59,5.33,8.99,4364.31
4.71,8.16,0.24,7.81,5.81,727.02
3.62,1.17,3.26,8.2,6.55,1921.02
5.72,5.51,9.85,3.93,8.62,3012.48
6.61,2.89,8.08,2.64,0.6,708.07
3.76,5.75,3.59,1.28,2.1,-55.49
2.12,5.7,0.28,5.43,8.55,2909.45
0.78,1.28,1.05,7.28,3.71,555.28
5.83,6.44,2.32,7.32,0.98,558.37
3.36,3.78,6.83,9.83,1.16,539.57
2.28,9.85,8.12,7.7,6.22,-489.57
1.16,6.06,4.01,6.99,2.03,-59.44
6.46,8.15,9.31,8.37,9.78,4428.1
2.15,0.47,5.45,8.98,9.38,4421.36
5.75,8.04,8.97,1.9,4.21,-265.65
4.77,0.97,4.53,0.25,7.7,2553.61
3.63,2.37,9.55,0.47,9.17,3393.53
5.81,6.35,1.9,9.27,0.75,803.84
4.67,2.35,7.02,4.3,4.13,605.92
1.9,0.25,4.74,9.24,9.58,4741.27
4.7,9.57,9.68,7.13,0.6,-1445.51
5.85,3.24,9.34,8.73,4.2,1031.56
4.53,8.21,5.18,5.71,8.27,2181.68
1.89,0.08,5.41,7.07,9.59,4464.08
1.76,8.32,8.9,2.77,5.7,-445.87
8.15,3.97,2.34,6.4,6.47,3264.22
4.54,4.58,8.1,0.83,9.82,4468.68
1.25,9.74,4.21,6.02,4.4,-1097.88
0.7,8.31,8.33,8.04,7.86,1404.75
7.43,2.35,6.41,6.16,9.06,5015.44
3.18,1.02,2.84,2.78,9.89,4785.03
5.75,9.4,4.75,1.01,8.43,1987.59
4.08,2.73,0.64,6.3,3.81,718.23
1.87,7.79,1.23,8.67,0.28,-327.32
0.28,0.52,0.62,9.47,1.92,606.1
9.8,8.63,0.55,7.84,6.81,3863.77
5.75,8.39,0.44,3.23,2.17,-283.19
7.89,9.85,8.37,4.24,9.74,4099.45
8.3,6.28,4.71,2.8,6.36,2745.81
9.78,0.19,5.86,3.78,5.92,4078.62
6.03,8.33,2.1,0.6,3.17,-100.66
9.93,7.1,9.75,7.22,3.36,2615.79
7.44,3.88,1.79,7.34,4.52,2076.95
5.83,9.82,4.54,0.79,9.84,3483.76
1.46,6.23,7.89,1.62,1.58,-600.84
4.11,8.03,8.16,7.79,5.36,157.67
2.44,1.87,4.73,8.95,3.57,727.78
4.04,7.13,1.18,7.61,9.59,4190.22
8.38,2.56,0.94,7.48,2.37,2343.49
9.0,2.7,0.84,2.37,6.54,3797.86
0.99,3.95,2.32,8.35,1.83,381.94
2.21,7.56,1.41,0.74,3.92,-389.66
1.81,8.6,0.66,5.4,4.28,-556.94
4.76,8.21,7.01,9.94,6.78,1367.72
4.25,7.88,8.43,1.65,5.97,141.82
8.69,3.82,4.38,6.31,6.31,3514.15
0.16,3.81,6.74,4.26,7.14,1618.47
3.32,9.51,9.01,3.6,3.98,-1458.2
2.63,7.15,8.03,1.37,3.79,-546.46
6.06,9.26,6.67,5.95,1.1,-627.13
1.16,3.21,3.04,3.7,8.62,3108.93
4.58,0.43,2.77,9.01,7.99,3295.99
7.97,4.72,7.82,7.02,6.21,2731.21
6.32,8.3,7.65,0.71,8.75,2846.38
6.71,5.04,3.01,7.02,6.24,2283.05
2.8,1.45,1.56,3.83,7.27,2020.18
3.78,1.14,9.05,8.36,2.22,266.33
8.01,7.27,9.43,8.37,0.95,1032.64
9.43,1.33,2.85,7.84,1.39,3156.38
4.68,9.93,6.95,0.37,0.62,-1604.97
2.78,1.33,7.58,9.73,3.38,650.71
8.83,5.55,0.9,2.74,5.32,2804.4
9.14,6.59,3.52,1.67,9.92,6759.66
5.32,7.7,5.28,3.3,7.95,2131.56
9.74,7.94,6.06,2.33,7.02,3772.53
6.04,7.89,7.19,2.9,0.2,-254.57
3.31,8.71,0.66,2.77,1.08,-994.3
8.44,2.78,2.29,5.73,6.57,3531.87
3.69,5.95,6.18,9.13,6.57,1626.11
1.88,7.13,9.91,3.18,4.35,-671.0
4.05,4.76,3.22,5.79,0.9,246.23
4.1,0.64,3.29,2.03,1.18,267.22
8.69,1.76,3.73,2.4,6.7,3649.42
5.86,4.81,0.61,1.85,6.79,2067.57
0.89,5.48,6.87,6.68,9.78,4314.1
1.61,1.21,2.39,5.06,2.16,201.62
7.63,2.6,9.74,8.37,7.96,3814.14
9.69,6.54,6.61,9.82,9.35,6959.78
1.29,8.4,4.48,5.64,2.43,-836.55
6.58,6.96,2.41,5.35,3.37,750.54
6.91,7.23,7.44,5.45,7.51,2453.01
5.0,3.63,4.19,5.05,1.9,516.53
9.44,7.7,7.74,3.07,1.2,1823.15
9.07,5.28,5.16,3.12,4.12,2581.92
9.67,2.92,4.6,6.51,3.38,3361.28
5.25,5.25,6.88,8.61,2.77,680.15
9.63,8.01,9.13,5.95,5.98,2876.91
0.6,8.22,9.35,9.11,4.03,-587.62
7.41,6.02,2.57,4.94,8.32,3912.92
0.41,3.01,6.84,2.27,7.97,2271.35
1.35,9.03,2.5,0.89,8.22,1379.12
6.78,2.86,6.91,0.57,0.68,875.84
8.0,7.75,9.83,6.9,3.14,799.49
4.03,7.7,7.38,8.85,0.67,-280.94
7.75,4.74,1.09,2.24,6.78,2947.49
9.55,9.13,8.13,2.14,8.22,3934.06
7.92,7.62,0.14,4.64,7.73,3239.5
6.53,4.06,0.22,0.44,0.13,875.41
1.67,2.99,9.6,6.1,5.22,392.39
7.81,3.17,2.55,1.99,9.25,5387.75
5.93,9.61,2.92,2.99,3.06,-722.5
7.21,0.18,7.26,8.88,1.88,1585.37
8.9,1.35,5.15,6.35,6.29,3701.55
1.19,8.59,5.39,9.45,9.54,3540.5
2.8,2.41,3.52,2.39,5.6,942.17
0.75,0.34,5.01,8.37,7.57,2457.86
8.21,7.9,2.58,8.75,7.45,3449.13
7.18,1.84,0.13,0.19,9.12,4900.62
5.4,6.18,0.14,0.54,7.37,2107.88
6.4,3.19,7.44,2.83,7.91,3066.37
2.39,2.96,1.5,7.46,1.09,362.68
2.12,7.85,0.33,1.77,2.9,-656.0
0.59,1.45,7.07,6.02,6.02,1071.67
3.54,3.27,7.22,1.33,3.26,107.16
1.97,3.19,0.34,0.59,3.45,215.61
6.05,3.64,2.37,6.24,3.92,1214.66
3.4,4.98,2.96,6.29,3.46,380.5
5.28,3.03,6.96,5.5,3.66,708.81
6.48,8.14,6.39,6.37,2.33,132.54
4.05,2.75,6.58,7.43,3.24,558.87
1.83,1.14,0.75,0.65,5.82,993.95
9.85,6.55,4.61,4.13,5.16,3414.48
2.53,4.53,2.07,6.52,6.95,1785.25
2.7,2.97,6.08,7.19,7.04,1918.39
5.69,4.74,9.37,0.51,7.77,2296.37
6.84,4.83,7.73,4.91,9.76,5262.65
3.45,4.56,5.59,9.36,6.79,1994.53
2.16,7.24,0.8,1.86,0.96,-573.85
3.38,4.01,3.49,1.21,1.03,66.29
2.11,3.56,0.72,7.17,8.38,3107.59
6.44,4.73,4.45,4.79,10.0,5637.53
6.4,8.07,2.02,2.05,3.11,148.42
1.34,2.61,4.1,2.36,6.75,1482.82
0.72,8.11,1.95,4.22,9.36,3094.13
5.91,5.99,9.55,7.57,9.65,4531.53
8.51,6.41,0.71,2.12,8.03,4149.12
0.68,8.52,7.73,1.36,2.93,-1202.88
8.26,6.29,4.83,9.0,6.88,3503.88
3.71,2.62,5.66,5.24,9.74,4654.21
9.51,1.88,1.02,5.6,1.87,3047.73
0.73,9.13,2.69,9.1,6.53,477.06
2.83,5.34,0.14,6.12,0.73,59.76
8.04,9.77,6.93,0.35,4.29,264.61
7.19,4.09,6.45,8.04,6.05,2486.45
4.82,2.59,9.94,6.61,1.05,78.31
2.61,2.14,4.94,2.71,5.02,662.89
2.51,9.19,4.35,1.64,5.95,-334.74
2.99,1.83,1.03,3.84,1.11,182.52
0.72,9.38,5.88,9.4,7.74,1200.17
6.74,8.61,1.91,9.67,8.0,2963.92
3.29,2.34,7.93,7.62,3.35,381.45
3.38,3.63,6.55,6.06,0.34,139.62
8.59,8.12,8.87,3.08,5.84,1806.66
5.38,4.09,0.28,9.18,7.6,3097.89
0.03,3.06,8.15,6.9,1.15,-49.62
9.55,0.99,4.49,8.27,3.45,3471.36
4.05,6.44,2.95,3.26,1.09,-144.03
7.7,0.22,7.76,3.51,7.53,3402.01
5.48,4.18,6.6,1.89,8.38,3173.42
6.48,5.44,9.76,1.02,4.48,608.64
1.99,0.41,1.58,5.68,4.31,604.27
9.33,2.92,2.77,1.1,1.81,2716.54
8.48,8.91,0.43,1.97,5.24,1492.6
3.77,3.3,1.14,1.98,6.34,1413.46
2.73,9.32,2.17,1.03,1.85,-1347.98
2.66,7.76,1.8,4.62,7.32,1260.06
1.89,0.69,4.36,9.05,2.58,589.51
4.36,9.38,3.14,1.98,4.68,-692.34
1.42,9.07,4.45,6.08,3.54,-954.47
2.94,8.57,4.08,1.66,7.38,909.24
0.13,9.41,2.19,5.53,9.49,2747.32
9.23,6.65,3.89,4.46,1.02,2215.89
1.33,9.2,9.75,8.05,9.07,2053.03
4.97,5.13,5.95,3.15,4.81,716.75
6.89,0.0,4.11,7.71,6.23,2595.23
4.63,0.47,8.94,9.12,1.52,497.06
5.01,2.81,6.28,8.45,0.12,723.68
9.59,6.94,2.24,5.45,8.37,5338.58
3.62,2.34,8.01,5.21,4.18,389.44
0.29,3.33,5.95,1.23,6.76,1356.33
8.67,3.28,1.27,8.74,5.39,3371.87
9.46,0.02,9.35,0.37,3.94,2667.24
4.74,8.19,4.6,2.16,3.19,-437.06
9.97,0.52,6.11,5.48,1.08,3334.37
9.69,9.26,1.8,2.52,1.75,1637.55
7.22,3.56,6.81,9.41,1.23,1623.53
5.69,1.06,0.98,3.66,9.3,4567.37
4.45,8.6,0.52,9.02,9.46,3752.51
0.18,1.84,5.24,1.69,2.02,-15.75
3.5,9.75,6.08,9.46,2.13,-1032.98
3.36,4.99,4.62,4.04,1.9,30.01
2.62,0.52,2.63,6.32,0.56,282.34
6.87,5.85,4.59,5.0,1.51,884.04
9.26,9.99,9.97,6.06,9.92,5129.1
1.23,0.65,1.81,2.52,3.81,315.18
7.71,8.33,8.56,1.75,9.28,4042.4
1.42,8.39,2.67,9.38,3.77,-209.67
3.21,1.91,1.67,1.05,1.12,138.14
6.12,6.78,7.92,1.94,5.55,852.99
1.14,7.27,7.47,8.03,6.63,927.67
1.66,5.13,1.53,6.27,2.05,82.55
0.72,4.3,9.52,7.7,1.77,-212.09
4.09,6.92,1.92,7.19,4.05,310.79
1.49,3.48,8.22,1.87,0.32,-316.2
2.77,8.4,1.18,1.15,3.25,-778.79
6.92,1.3,3.88,7.34,6.59,2794.95
2.98,7.14,8.4,0.72,5.03,-205.72
5.55,0.66,7.95,3.67,5.16,1055.19
0.55,3.6,7.29,5.74,8.19,2555.74
0.52,3.82,9.44,6.03,2.46,-267.29
1.54,0.44,2.15,7.08,5.26,1008.09
2.92,5.58,1.82,4.07,4.88,483.46
3.95,1.89,3.29,4.74,1.11,332.29
1.61,3.16,5.06,0.91,9.13,3593.71
9.36,0.41,6.02,2.92,3.25,2828.03
2.14,0.79,5.13,2.77,4.32,411.72
1.2,7.14,7.74,4.89,3.18,-576.18
8.77,7.11,8.96,0.72,0.99,1265.93
1.82,7.2,6.31,5.54,2.01,-532.85
9.44,4.38,7.5,1.51,2.37,2547.8
3.99,3.36,7.9,7.1,4.16,561.36
3.29,3.02,3.69,1.13,2.04,145.3
0.39,6.24,0.55,1.97,4.89,198.99
7.51,8.3,9.65,4.11,7.92,2399.1
0.3,0.26,4.6,5.86,2.61,231.46
4.83,5.86,1.04,9.5,4.29,1042.32
2.85,7.08,2.5,3.53,7.37,1476.52
2.03,3.17,1.8,6.19,7.96,2638.51
3.18,7.87,6.58,4.72,3.62,-532.64
0.9,6.91,5.78,5.72,7.1,1261.13
2.69,4.66,1.87,3.85,0.63,7.29
9.8,4.24,4.97,3.21,0.14,3001.69
4.23,0.85,7.91,1.82,9.72,4438.57
2.84,6.5,9.28,8.29,9.36,3542.33
6.96,4.93,7.25,5.45,4.36,1328.87
8.35,2.7,7.7,2.25,1.74,1738.31
7.2,7.47,8.06,9.43,3.52,1046.27
8.55,7.09,1.18,2.04,4.86,2074.81
6.32,8.97,6.68,3.42,6.27,665.23
5.31,1.37,7.84,3.71,7.12,2068.4
2.2,8.08,9.9,6.45,7.54,871.14
6.17,1.82,0.61,3.68,7.07,2581.36
9.42,0.81,6.25,0.71,9.82,7213.31
2.08,8.16,0.41,1.08,6.49,425.77
5.78,4.91,1.2,1.8,9.06,4086.59
3.15,9.59,5.94,1.08,0.04,-1587.96
7.97,2.38,6.27,5.88,5.97,2781.99
2.41,4.46,7.74,7.44,3.44,203.5
6.23,8.5,3.53,1.6,1.08,-251.69
1.57,7.98,4.33,9.71,8.14,2291.97
6.21,4.5,6.79,2.81,7.01,2229.56
9.15,3.42,2.78,6.95,0.76,2779.15
5.66,9.28,1.96,7.7,3.6,-239.66
1.84,8.03,5.83,6.99,2.82,-587.02
4.09,7.44,1.45,6.89,8.18,2446.0
6.83,2.04,2.93,0.53,9.49,5183.16
8.36,4.23,7.14,5.83,1.49,1854.83
5.26,0.24,5.32,0.26,4.93,1032.07
8.68,8.05,3.44,2.99,8.16,3910.8
2.69,9.8,0.21,2.43,5.72,-711.5
0.34,0.82,9.79,0.1,7.75,1731.8
2.23,1.52,6.39,0.3,9.26,3736.58
9.78,3.0,9.37,7.05,1.44,2918.55
4.36,1.7,5.4,0.71,9.37,4172.5
6.69,6.02,0.76,1.6,9.38,4655.45
9.34,1.69,2.85,6.31,5.06,3552.09
4.37,6.0,6.87,5.6,7.62,2080.61
1.4,9.84,5.21,6.09,3.56,-1374.52
6.64,2.68,0.54,2.72,7.72,3232.77
5.61,1.57,9.15,2.83,0.6,225.18
5.99,4.29,0.18,2.83,8.53,3654.92
2.67,7.67,8.26,3.61,4.35,-543.99
4.65,1.96,1.99,3.52,8.4,3261.89
5.74,3.18,3.9,2.95,6.42,1921.0
5.18,4.86,0.35,1.57,0.36,328.6
3.9,6.05,2.78,6.96,4.65,628.61
0.55,6.36,0.98,2.78,3.46,-174.82
9.78,7.69,5.18,7.52,9.77,7039.91
6.67,0.33,9.32,1.74,9.06,4158.46
0.7,7.47,5.64,5.95,5.02,5.6
1.91,6.7,3.64,7.08,4.12,141.63
8.77,7.37,1.08,1.37,5.99,2623.27
7.94,3.76,0.58,8.59,0.85,2067.51
2.26,7.11,1.01,2.05,9.49,3574.71
5.67,8.74,3.02,3.0,2.13,-469.09
7.08,5.03,6.88,4.94,0.18,965.1
2.69,5.15,7.34,0.33,1.72,-296.61
2.92,7.19,6.82,7.41,9.65,3932.41
9.55,8.59,3.6,0.91,9.16,5444.18
2.18,8.57,0.88,9.95,4.44,-5.53
9.32,6.27,1.72,2.65,0.34,2327.42
2.32,5.82,2.89,9.06,6.4,1509.97
6.16,3.97,9.24,3.86,8.91,3759.81
0.73,5.28,1.31,7.61,7.0,1777.72
7.86,3.18,1.85,3.55,5.85,2630.9
3.8,8.05,5.49,9.38,6.23,933.06
6.44,1.7,2.89,6.3,1.18,1126.5
9.97,1.34,3.29,3.04,8.47,6241.6
3.84,8.18,6.9,9.85,7.38,1641.27
8.46,7.31,9.46,8.5,9.58,5545.2
5.69,9.02,2.3,6.78,4.87,132.05
0.0,0.45,0.72,9.5,5.91,1564.45
1.29,8.85,4.14,4.2,9.77,3301.66
7.34,1.44,6.87,7.01,1.07,1449.42
3.68,5.06,6.23,6.94,7.74,2374.33
2.03,2.1,5.06,2.71,4.65,489.45
3.9,3.56,5.14,7.59,1.0,442.12
8.61,1.68,6.37,4.76,1.09,2121.93
0.33,9.15,7.87,9.81,1.66,-992.26
6.66,0.3,3.36,2.53,7.88,3376.13
9.8,7.42,4.01,5.55,3.77,2821.15
7.74,6.26,4.53,1.49,1.11,1142.55
0.62,7.87,8.77,9.78,4.65,-110.53
3.75,0.42,2.47,3.22,9.46,4298.8
5.67,5.11,9.88,5.3,6.67,1479.63
4.5,5.4,6.38,2.25,5.37,733.14
0.31,3.88,7.73,0.95,6.9,1275.81
6.33,8.0,4.89,6.16,4.99,731.64
8.37,7.92,2.64,1.47,4.69,1611.99
5.36,5.89,9.72,6.22,0.09,-89.0
2.04,7.12,7.7,7.31,3.94,-206.54
4.44,4.17,3.18,1.82,4.51,669.18
4.7,9.94,0.98,0.58,4.74,-903.82
6.23,1.34,1.27,9.81,8.29,4200.4
8.8,6.6,3.46,6.36,3.9,2296.52
2.29,1.33,9.06,6.55,1.29,-107.52
4.91,0.55,8.67,2.89,0.0,98.08
7.51,1.37,8.53,4.68,7.58,3294.07
9.86,5.74,9.31,2.99,5.15,3145.34
7.59,9.12,4.08,5.26,7.34,2125.27
3.13,2.6,7.93,2.0,8.64,2954.1
3.91,7.07,8.08,6.26,6.55,904.54
5.29,5.67,0.1,9.24,7.99,3227.16
1.62,5.74,7.1,5.64,7.28,1567.12
6.85,3.38,0.74,7.88,4.56,1878.26
7.67,6.62,5.44,3.76,6.75,2513.2
7.38,9.75,6.87,4.25,9.7,3957.7
5.28,9.04,7.67,9.92,9.65,3895.8
8.57,6.12,5.89,7.61,6.58,3344.39
3.92,9.56,8.73,3.44,2.22,-1621.72
1.58,6.64,5.56,6.52,8.73,2878.39
6.59,2.67,4.45,6.71,7.6,3288.3
2.01,1.95,6.57,9.03,8.8,3664.06
1.01,6.95,3.97,5.35,3.49,-219.67
7.48,8.28,3.92,6.53,7.21,2428.84
0.09,6.24,9.5,3.93,3.39,-605.0
5.31,3.77,3.51,6.97,0.33,713.3
1.32,1.37,0.02,8.96,2.22,565.74
7.17,3.05,8.67,2.1,3.17,1046.22
0.28,6.81,0.62,4.5,1.13,-417.96
7.05,7.23,4.0,6.95,2.83,904.73
7.52,3.93,4.02,8.2,0.17,1729.59
3.67,0.79,5.78,5.07,7.59,2325.5
2.86,6.93,3.46,1.4,2.47,-389.08
4.98,5.78,4.6,0.95,6.1,1190.1
2.24,0.39,3.82,9.18,2.68,656.29
3.49,2.09,1.48,8.95,4.33,1047.45
5.89,5.26,6.83,2.25,5.94,1360.32
7.87,1.0,3.07,0.81,3.04,1782.58
8.95,1.54,6.75,1.74,8.52,5229.89
6.46,9.6,3.93,3.07,5.98,363.92
8.14,2.13,0.53,1.86,3.78,2090.2
7.06,8.34,7.53,9.44,4.93,1090.93
1.99,0.9,0.22,4.9,4.11,503.68
5.96,0.18,6.71,4.0,8.68,3791.36
1.55,5.87,7.32,7.34,6.05,868.44
8.0,6.74,4.49,3.53,5.73,2141.06
1.24,3.0,9.1,8.26,6.09,1068.52
4.7,9.58,2.57,3.08,9.66,3137.02
8.88,8.05,6.23,8.4,6.48,3046.56
4.11,9.39,7.91,5.81,5.34,-602.95
7.15,8.95,5.6,4.26,9.51,4090.9
7.9,9.58,8.85,9.7,2.49,348.92
7.11,2.24,9.79,5.68,5.92,1859.64
2.56,1.82,3.36,5.36,8.41,3058.55
0.19,7.16,5.13,9.05,6.9,1409.09
8.32,2.97,2.44,2.12,2.27,1983.44
4.74,0.36,5.95,3.72,4.09,677.92
7.89,6.13,0.25,3.54,7.05,3039.89
9.49,2.19,4.78,6.5,3.93,3308.31
8.98,4.03,9.14,6.65,0.69,2147.82
4.25,6.29,8.29,0.82,3.51,-208.93
6.04,0.82,7.01,7.99,2.4,1022.72
4.19,7.79,5.39,7.81,2.2,-215.27
9.37,7.1,1.66,1.05,4.55,2603.76
0.67,2.75,2.57,1.7,8.17,2617.35
1.37,3.2,3.12,5.58,7.23,1950.71
9.3,2.46,0.54,6.02,8.59,5899.33
0.19,0.9,8.76,4.47,6.03,795.74
9.16,1.48,5.93,7.83,8.91,6210.81
2.33,2.76,3.03,0.98,7.5,2071.48
2.86,4.79,4.53,8.02,8.42,3144.05
2.91,5.71,9.66,7.72,6.93,1259.77
7.32,8.99,5.08,7.41,1.51,287.25
4.08,3.42,1.65,6.05,6.54,1751.27
0.06,4.41,5.37,0.57,8.75,3033.08
9.6,9.33,4.78,4.4,5.77,2443.42
5.4,6.31,0.67,8.99,8.06,3167.81
3.95,4.76,2.94,7.35,5.08,1009.38
8.6,6.95,8.95,1.16,9.8,5694.91
7.73,5.32,2.86,6.62,3.12,1716.02
6.43,8.05,0.1,8.42,5.21,1112.74
6.6,0.4,0.58,5.17,9.82,5670.7
1.95,2.27,5.58,9.37,3.46,706.9
2.5,4.97,9.26,6.28,6.92,1251.11
8.63,2.25,2.9,0.79,4.15,2495.05
4.4,0.08,2.85,9.98,6.05,2014.76
1.58,6.09,5.44,0.26,0.71,-412.05
9.08,7.44,9.28,1.75,4.06,1694.7
8.64,4.93,3.95,2.57,9.35,5910.37
6.3,7.93,0.96,6.99,7.37,2191.95
1.94,6.69,9.36,9.9,1.67,-256.2
2.56,6.74,0.59,7.95,0.59,-72.43
8.82,1.25,1.11,6.31,8.15,5100.91
2.74,5.35,7.29,0.59,3.53,-120.46
8.63,5.52,8.61,9.62,9.94,6840.65
1.89,8.62,8.12,0.22,4.23,-1007.52
4.72,4.72,4.76,0.53,0.31,176.96
8.48,9.43,4.53,1.95,7.33,2387.06
9.52,2.81,7.69,1.55,4.57,3089.36
3.11,5.3,6.27,5.2,4.39,314.92
0.78,3.54,7.77,9.39,9.5,4369.76
2.18,7.45,8.03,1.02,2.58,-841.33
8.38,6.96,3.48,6.28,5.9,2594.93
1.97,5.84,3.66,2.73,5.22,433.36
7.17,1.14,0.96,3.86,5.1,1968.52
1.79,1.88,0.42,9.73,5.07,1259.06
0.3,4.37,0.39,5.46,1.11,52.76
0.8,0.43,6.69,3.73,3.05,56.65
4.71,5.2,5.18,7.58,5.29,1151.29
1.21,8.35,1.35,5.96,2.51,-747.3
8.33,3.09,8.49,4.0,3.53,1867.79
7.35,6.91,1.0,6.13,3.8,1266.92
7.68,9.67,2.12,8.16,4.85,831.97
5.13,8.48,2.77,7.12,0.32,-326.92
5.05,9.67,3.12,1.82,8.44,1690.66
4.62,6.41,6.39,5.85,2.44,43.33
4.74,4.12,7.96,3.52,9.83,4633.23
8.38,5.77,8.33,2.43,9.48,5473.3
6.38,2.77,2.4,9.76,4.02,1801.99
9.42,0.66,7.91,1.09,6.82,4043.08
7.96,9.01,5.56,5.31,6.54,1789.32
7.89,9.66,7.69,5.98,1.83,-13.23
7.65,4.64,8.96,3.47,3.04,1167.39
4.05,7.16,3.6,3.09,3.89,-61.3
8.49,4.25,7.96,4.79,3.86,2065.9
3.27,6.22,0.38,6.02,6.71,1405.21
7.56,6.52,6.32,6.99,2.7,1247.06
9.22,8.54,9.75,5.59,8.76,4365.65
2.49,5.79,2.74,1.01,9.17,3464.95
9.03,1.46,5.17,2.77,2.59,2519.17
3.19,0.5,3.18,9.9,4.76,1273.09
3.13,3.76,6.68,0.2,3.1,56.25
9.02,3.23,3.39,7.35,4.3,3093.43
3.83,4.27,9.5,6.06,1.11,-171.85
9.95,7.26,3.43,5.22,0.06,2735.46
4.85,2.54,8.5,4.3,8.09,2689.96
9.43,9.69,9.15,8.86,0.21,1191.55
4.41,6.75,6.22,5.69,4.77,372.61
0.53,8.79,7.02,7.91,7.27,823.7
7.68,8.98,0.03,7.51,9.34,4456.48
6.45,6.81,1.49,2.66,0.51,430.13
5.49,2.16,1.13,4.93,4.18,1050.0
5.8,4.69,5.85,2.2,5.84,1417.52
5.78,2.71,5.44,0.58,6.9,2167.92
5.4,0.1,2.96,1.49,1.86,588.52
4.43,7.76,9.64,7.43,7.71,1522.86
6.18,7.17,0.52,1.8,6.43,1484.05
4.64,0.52,9.66,8.87,4.43,764.49
7.49,6.93,5.57,5.53,3.51,1143.91
6.37,4.96,9.8,9.93,3.86,1104.66
8.58,6.74,8.09,4.45,5.97,2449.45
