X1,X2,X3,X4,y
9.69,7.02,7.45,0.17,119.21
2.94,8.18,6.65,7.46,43.52
1.53,0.14,7.67,2.69,7.41
1.05,3.61,4.08,6.19,5.61
3.03,5.9,5.95,3.64,40.84
7.07,4.64,2.11,2.87,73.74
6.6,9.82,4.49,1.43,110.48
6.69,2.77,6.8,2.05,60.06
1.17,6.67,6.26,1.65,36.41
9.07,8.88,5.37,5.78,95.23
6.24,5.44,0.21,9.52,38.77
4.37,2.31,8.59,0.33,52.39
3.92,8.83,5.32,2.4,77.6
9.46,1.12,3.39,0.53,71.39
5.45,5.24,2.26,2.62,61.69
8.98,1.37,1.03,3.77,61.62
3.51,9.84,4.05,7.71,56.83
9.04,4.45,7.52,1.31,85.9
6.05,8.33,6.23,2.99,84.09
1.85,2.0,8.66,8.24,0.15
7.7,1.72,5.51,7.88,39.84
0.27,7.23,1.2,0.22,48.0
1.72,6.12,2.2,4.1,34.15
4.26,8.19,4.46,7.86,50.09
7.0,9.44,5.28,2.76,100.15
1.97,4.84,2.65,5.94,25.51
0.12,9.54,3.32,4.98,41.16
6.95,8.08,7.79,0.28,103.4
2.01,5.17,6.22,6.38,26.61
5.92,9.32,9.31,7.23,79.57
0.26,5.06,9.2,2.63,29.61
10.0,8.43,5.83,8.74,86.52
4.68,2.41,3.82,0.87,46.32
4.24,7.19,9.17,7.81,47.89
6.55,0.27,6.08,8.54,14.61
3.97,3.57,4.5,0.53,57.07
5.51,2.27,2.93,3.91,40.33
7.82,2.5,5.88,1.1,73.84
0.89,0.48,7.1,6.92,-9.18
1.12,7.12,3.62,7.49,18.08
3.12,4.11,1.51,8.35,13.01
2.52,4.28,4.83,4.15,31.86
6.46,7.93,5.54,4.83,76.57
5.02,1.99,0.11,5.01,32.06
7.55,3.05,7.9,8.61,42.54
8.45,8.69,6.42,5.48,90.6
1.11,2.67,5.99,4.52,11.47
0.58,9.86,7.18,7.58,42.3
1.91,4.89,6.15,0.49,42.97
3.57,9.15,4.53,7.94,49.25
9.44,8.38,7.83,8.5,88.97
1.45,2.43,8.37,8.89,-5.93
5.2,6.63,6.79,8.03,49.29
4.04,5.85,2.73,5.79,42.49
5.88,0.22,6.02,0.04,43.95
7.38,9.83,9.57,0.05,116.11
7.37,5.18,3.78,1.33,81.99
2.59,4.05,5.44,3.72,32.18
9.9,3.22,9.37,0.45,90.82
1.67,7.32,6.39,7.5,32.03
7.88,5.52,2.71,6.06,68.31
2.83,4.46,3.42,8.48,14.97
8.07,2.21,8.16,2.22,62.89
6.29,0.67,1.21,1.67,45.21
3.78,4.6,7.59,7.09,28.31
7.17,7.54,7.25,8.94,61.97
0.26,6.69,3.49,5.74,28.53
9.22,5.83,0.27,8.08,72.42
7.97,3.7,5.96,9.64,48.36
2.92,3.89,1.91,9.81,2.26
2.64,8.15,4.58,5.85,49.04
2.4,1.83,3.98,0.35,28.51
4.88,4.54,4.52,6.01,37.1
4.75,5.9,6.91,4.42,56.44
0.54,0.25,2.29,9.88,-31.83
1.73,1.71,1.88,8.01,-1.12
1.73,9.18,6.26,7.78,44.27
6.45,2.05,4.27,0.08,56.54
6.36,6.74,8.84,5.71,69.07
5.16,5.26,3.16,7.64,44.32
1.4,0.54,7.0,9.74,-20.82
4.79,9.4,2.0,0.02,91.49
1.56,0.95,8.32,8.04,-13.05
1.32,5.03,8.36,9.66,4.58
7.21,3.93,9.64,7.96,47.22
8.71,4.35,1.9,2.27,80.74
2.53,9.5,1.99,1.41,74.52
5.35,4.32,7.0,5.67,45.55
2.63,9.55,3.07,6.72,49.35
9.0,3.51,8.15,6.68,63.27
4.92,9.5,5.29,8.58,67.5
5.0,1.11,3.95,0.68,48.52
2.95,8.47,1.13,8.36,41.28
9.8,5.47,2.25,4.76,88.94
8.6,3.94,6.31,9.77,46.84
0.91,3.45,3.96,9.75,-5.98
5.59,1.64,5.09,1.21,40.76
7.72,8.33,6.22,4.95,89.0
7.12,5.69,7.04,1.54,80.95
1.02,6.84,5.95,6.4,31.14
4.66,3.06,3.72,1.58,55.64
3.15,8.69,2.97,4.63,60.09
8.21,9.95,9.39,9.13,82.28
8.21,0.97,4.17,3.22,53.96
1.18,8.57,7.47,0.1,66.61
8.92,7.18,2.62,7.26,83.37
2.48,9.7,6.64,0.21,81.0
2.97,3.71,4.85,2.3,39.14
5.54,3.14,3.1,2.56,53.95
1.32,7.16,9.22,7.3,25.52
7.79,5.97,2.74,8.49,66.26
3.12,2.1,7.45,6.56,12.62
7.11,9.27,3.38,2.67,101.12
1.55,2.24,6.57,4.66,14.42
7.63,9.51,9.38,6.17,90.7
4.01,7.38,6.65,4.25,60.9
3.88,3.6,8.42,0.12,57.14
0.43,7.02,2.65,9.01,11.45
8.2,1.26,5.55,8.67,35.54
7.37,2.01,6.32,0.35,67.53
2.5,9.46,1.99,9.55,42.74
1.14,7.77,4.88,7.15,33.42
4.37,3.7,9.38,7.76,26.2
8.93,9.7,7.64,1.88,119.56
0.85,1.55,9.18,0.72,17.62
0.62,4.39,2.22,1.78,31.88
1.07,8.79,2.77,9.98,24.01
1.5,1.36,7.73,0.26,24.36
4.81,8.42,5.52,6.63,59.83
5.46,1.82,2.95,7.41,30.92
3.46,4.69,9.58,8.52,23.85
8.41,1.8,4.54,8.52,38.4
1.1,6.96,0.87,5.48,32.66
6.19,9.91,9.72,9.64,68.66
7.19,8.31,6.32,8.29,72.9
7.28,8.82,5.12,0.26,104.96
9.44,0.65,0.43,7.02,42.05
4.17,0.88,0.55,4.84,17.08
3.11,8.33,3.53,7.6,47.36
8.34,9.57,5.96,8.18,84.28
8.0,6.53,3.07,9.82,60.26
3.86,2.93,7.64,6.96,18.85
2.79,5.0,1.33,0.39,52.6
0.27,1.02,1.37,6.8,-18.89
1.3,3.97,2.71,4.33,17.43
3.32,8.63,3.54,5.72,57.76
8.75,0.61,6.59,7.22,44.55
0.45,9.32,5.96,0.75,61.36
9.02,3.29,4.65,0.81,83.54
9.36,5.52,7.37,5.2,91.53
7.54,3.8,8.97,0.45,72.43
3.55,5.22,3.75,9.73,16.91
7.07,0.38,0.12,0.64,57.23
6.15,6.23,7.1,9.21,47.59
9.78,7.0,7.57,9.58,84.16
1.2,6.47,9.83,1.42,49.73
0.09,0.55,4.01,8.11,-27.94
7.87,1.86,6.47,5.18,53.83
1.84,1.62,8.28,6.54,1.43
3.01,0.55,1.18,9.72,-16.25
7.35,8.4,2.44,5.6,82.26
1.86,7.47,7.57,9.2,26.95
4.58,4.56,8.8,5.75,40.87
3.52,9.33,3.43,4.3,70.89
2.36,4.45,5.01,4.41,29.32
3.33,6.42,3.62,6.42,41.65
8.09,4.14,2.88,8.76,56.62
3.74,5.09,9.73,9.49,20.33
1.18,8.4,5.43,6.73,32.64
8.91,4.87,4.99,0.4,97.43
1.47,1.7,3.09,1.5,23.45
8.82,3.19,8.52,2.63,76.3
8.29,0.71,0.39,1.06,61.49
0.43,6.82,8.5,3.99,33.89
4.16,3.19,8.48,8.42,23.9
3.28,3.16,7.63,6.03,26.41
5.33,1.24,4.51,7.87,15.56
6.34,7.58,7.74,1.51,87.39
7.42,4.3,2.62,6.05,60.86
8.11,1.65,3.5,6.42,48.64
0.61,5.81,2.11,4.83,22.99
1.56,7.84,2.41,2.89,49.64
0.31,7.87,1.0,2.4,40.4
0.12,9.94,6.92,6.73,38.27
9.87,9.06,8.73,9.03,90.77
8.99,2.29,8.39,3.17,64.65
8.03,9.29,1.36,8.67,81.62
6.2,3.11,1.66,4.36,46.23
1.12,6.02,8.38,5.55,24.74
0.47,4.8,0.48,2.24,29.13
8.06,0.96,1.39,7.47,29.55
8.94,7.98,4.95,6.79,84.73
0.2,9.49,2.88,7.29,30.24
2.31,3.99,3.85,8.04,8.82
9.65,1.36,9.26,1.53,71.36
8.33,8.36,8.15,7.21,84.44
9.47,9.88,7.64,1.35,120.27
8.65,8.09,9.67,5.29,92.6
2.45,9.32,9.96,0.47,73.88
5.54,6.65,3.11,3.7,66.19
4.34,6.89,1.95,4.74,58.27
3.09,5.42,9.12,6.65,32.98
6.82,5.51,8.51,6.16,56.82
2.71,5.85,7.25,2.57,51.44
6.12,6.51,2.87,3.54,72.87
9.7,8.48,7.4,7.94,96.08
0.4,4.85,4.68,5.83,11.59
6.03,2.92,2.84,6.28,42.17
5.49,2.54,6.59,4.65,37.41
7.49,8.6,0.66,8.68,74.38
8.98,6.03,1.1,9.29,73.6
3.48,9.67,2.16,9.44,49.83
0.68,3.3,4.54,4.19,11.41
6.52,2.73,8.62,5.53,46.3
3.51,2.24,5.51,9.95,9.04
1.78,2.02,2.18,6.69,6.27
2.46,8.54,6.73,5.3,55.36
7.39,5.07,0.98,3.88,68.67
4.68,9.08,2.37,9.98,50.25
7.81,6.62,5.57,7.9,66.82
0.75,0.87,5.24,4.89,-4.08
8.04,4.49,5.96,6.26,62.15
5.61,7.37,5.19,1.46,82.4
8.79,4.42,9.52,6.95,70.02
7.83,7.86,1.34,9.34,72.25
8.9,3.95,3.13,7.63,66.45
8.29,2.14,0.22,6.83,46.39
4.54,3.38,2.57,7.99,22.12
3.43,4.84,7.75,1.09,51.61
3.8,7.28,3.27,9.32,39.76
2.55,6.13,1.6,9.6,19.85
1.96,9.86,6.12,5.17,55.03
9.17,9.2,4.03,8.36,88.37
5.15,6.77,2.72,2.48,70.47
4.72,9.83,1.49,7.25,62.05
3.99,2.54,9.21,2.56,38.31
0.39,3.54,8.92,2.94,14.41
2.72,1.68,7.0,6.2,9.61
9.13,1.47,9.23,1.24,71.89
3.25,1.66,4.08,8.36,0.78
6.32,1.59,9.73,2.67,48.83
6.01,5.17,3.59,5.39,58.86
1.05,2.47,1.78,2.59,16.39
1.15,2.56,1.42,1.09,26.58
0.87,1.26,0.35,3.93,4.55
2.59,2.87,4.0,4.86,19.61
1.5,7.3,3.27,1.87,52.64
7.7,7.34,5.67,9.91,61.58
4.45,4.37,5.41,4.95,38.68
1.4,0.86,4.71,1.74,10.15
4.97,1.25,0.46,3.81,32.16
3.07,2.4,4.35,4.14,26.28
5.56,6.41,3.43,6.5,56.65
5.89,9.6,6.83,6.87,81.97
5.11,6.39,3.12,1.08,76.52
4.67,3.4,1.89,2.56,40.45
4.59,2.31,1.55,1.91,44.05
0.59,7.66,1.31,5.23,33.28
7.07,7.65,0.32,7.98,70.3
2.69,5.09,1.0,4.9,33.47
6.84,3.75,9.42,7.23,46.8
1.88,5.69,1.4,4.55,40.45
8.13,8.09,8.54,9.85,74.4
1.63,6.58,2.58,9.0,19.14
8.81,6.03,3.08,9.28,63.77
7.26,3.67,8.23,8.85,48.56
7.87,9.32,2.73,6.56,86.89
7.93,3.36,5.03,8.15,43.87
6.83,1.14,9.36,9.02,24.55
2.77,2.12,9.99,1.28,38.66
7.32,3.51,4.38,9.06,46.98
1.4,6.01,6.99,8.76,17.13
7.84,1.31,7.41,4.86,46.19
5.99,5.33,6.49,4.17,64.3
2.32,9.51,0.41,9.24,38.22
6.53,5.65,7.0,9.93,47.93
4.88,9.06,8.71,8.56,60.88
6.49,1.53,0.28,1.14,48.69
8.72,8.05,0.47,3.71,95.95
0.34,0.85,2.24,7.22,-14.21
1.32,6.05,1.58,7.36,19.88
2.91,7.87,1.51,1.39,63.0
2.54,0.06,1.11,9.67,-18.03
5.88,9.53,6.32,7.33,72.44
9.68,2.91,7.18,6.91,61.74
4.27,0.53,7.02,5.26,18.08
0.28,0.51,3.22,1.75,6.06
6.05,4.41,0.11,7.73,38.85
1.73,1.91,8.83,6.84,1.22
1.25,5.84,4.98,2.45,39.74
1.93,0.03,6.21,7.83,-10.88
3.76,4.68,8.03,8.61,29.87
1.33,5.34,8.91,6.75,23.92
4.45,1.86,9.59,1.33,44.47
2.04,5.48,0.32,3.71,29.19
6.41,6.7,5.67,6.85,60.51
2.64,6.4,0.36,0.54,57.19
8.89,5.68,3.97,6.62,75.81
4.18,9.55,0.85,0.11,89.67
1.22,3.05,3.08,1.48,28.74
0.29,7.8,3.5,2.1,47.97
6.44,2.18,1.31,2.86,55.41
8.29,0.46,8.07,6.63,44.94
2.52,7.6,2.62,3.43,55.43
1.77,5.46,1.38,9.49,9.91
4.37,2.14,1.57,4.65,30.82
2.46,3.61,7.81,1.88,40.05
5.76,8.92,8.37,1.99,88.15
8.92,1.71,2.84,9.35,37.97
8.32,1.41,8.96,2.78,62.79
1.81,5.1,5.2,0.38,45.4
0.34,7.37,1.44,0.46,47.7
0.9,1.71,7.78,8.74,-14.7
3.14,2.09,9.07,5.49,10.1
5.29,0.55,7.11,4.41,24.96
8.86,7.19,1.0,1.99,96.13
4.71,7.26,9.95,1.67,77.2
7.13,7.57,2.37,1.88,92.7
2.16,1.74,8.31,6.32,6.83
5.71,2.31,5.1,1.76,50.76
0.93,9.65,5.43,1.43,63.01
2.54,7.88,4.38,0.7,67.48
2.89,8.0,4.4,0.46,72.49
6.88,3.33,5.93,7.45,39.03
0.75,3.06,9.3,1.07,24.63
5.28,6.43,8.73,8.88,53.29
5.84,3.86,1.19,9.43,30.48
1.85,4.34,3.91,8.69,8.03
3.52,4.95,0.64,2.04,49.08
9.26,8.87,3.7,0.26,120.52
3.5,0.02,0.69,3.02,14.53
4.05,3.54,4.2,6.31,27.68
5.7,6.52,2.48,5.59,59.24
8.53,0.01,7.38,9.97,23.71
4.46,3.38,5.92,7.55,27.3
0.36,9.54,0.54,4.69,48.52
7.09,6.53,7.88,4.09,79.17
8.35,3.83,9.49,9.76,47.46
0.38,1.43,8.92,1.57,16.81
5.33,7.87,3.23,1.62,81.83
5.67,1.62,8.92,7.11,26.0
2.95,4.88,2.01,3.15,40.4
0.01,0.75,0.73,5.3,-14.58
6.02,3.29,2.1,0.67,64.25
5.29,5.06,3.6,1.34,63.7
7.19,2.42,7.21,6.9,46.44
0.94,0.07,8.88,7.14,-12.86
5.15,3.11,4.84,2.0,49.6
1.6,1.19,4.22,5.58,0.7
0.11,5.99,8.96,6.62,16.04
3.51,9.46,4.52,6.5,59.05
4.96,0.12,4.1,0.74,39.23
5.82,3.65,9.13,6.9,39.67
9.4,1.54,0.92,5.61,55.26
9.68,7.09,0.05,9.68,70.52
2.23,3.65,9.39,1.46,31.66
2.94,4.61,6.78,9.05,20.05
4.63,9.03,6.06,6.27,73.51
8.18,1.75,5.87,8.44,37.57
1.39,8.52,7.02,4.49,52.48
0.93,7.04,3.33,4.11,31.45
0.34,0.88,2.33,3.82,-1.49
6.99,9.07,8.96,9.23,67.85
3.66,3.47,4.07,2.72,39.2
8.67,9.38,7.89,7.81,86.1
2.18,7.16,7.57,5.74,43.72
3.97,1.81,9.18,4.08,26.81
8.06,3.27,6.63,7.29,54.6
1.85,9.89,9.25,9.17,40.06
1.0,3.52,1.15,3.88,22.48
6.85,6.32,0.98,8.07,57.92
5.33,1.93,8.31,5.84,29.01
1.63,2.66,3.88,7.94,-0.84
3.39,6.84,4.23,6.81,47.81
3.64,7.1,6.63,1.58,66.67
6.33,4.63,2.91,9.52,38.38
8.25,2.52,5.23,2.82,61.37
9.85,8.78,3.31,6.75,100.17
6.79,7.97,4.82,8.18,70.16
1.52,6.88,0.76,3.19,41.66
5.62,1.26,1.61,7.05,23.87
0.88,6.2,2.7,9.63,7.73
2.43,1.8,6.58,6.31,8.41
6.16,6.5,7.19,4.08,69.76
9.99,3.27,2.85,9.41,53.13
1.43,8.71,4.95,6.03,45.33
6.28,9.94,7.82,5.55,89.12
1.79,0.03,2.07,2.3,5.3
0.78,9.67,7.37,9.66,34.18
0.21,8.86,4.46,7.3,31.44
2.72,1.07,1.22,0.85,29.27
2.12,1.15,6.88,9.91,-15.19
4.53,6.26,5.36,3.47,63.73
1.26,1.87,1.65,8.44,-13.24
7.63,7.44,4.35,6.69,76.55
0.87,9.74,2.93,3.22,55.43
7.58,5.56,5.93,0.54,92.38
8.89,6.49,2.18,7.16,73.76
8.6,9.83,1.88,0.14,128.01
4.28,9.26,3.15,8.75,57.91
5.64,8.03,1.0,1.21,87.19
1.09,3.49,0.38,9.27,-1.93
1.44,8.11,9.35,5.17,41.85
9.16,5.5,7.44,4.69,87.64
3.95,1.81,0.57,4.65,25.17
5.09,5.23,1.04,7.32,40.63
1.43,3.94,8.61,9.27,6.02
0.98,2.99,2.78,0.49,32.18
0.33,8.41,1.96,2.8,51.35
0.64,2.28,2.59,5.37,-0.02
2.75,4.73,3.73,3.15,38.49
8.35,2.65,8.36,9.92,42.09
2.79,1.16,0.27,1.09,28.18
9.16,0.96,3.89,4.84,57.34
3.45,8.28,9.38,1.74,74.1
2.07,0.98,9.66,3.6,7.99
5.89,5.5,6.8,8.81,45.03
3.23,9.54,4.2,5.5,64.53
3.9,3.91,5.79,3.19,41.64
2.83,5.41,0.23,2.17,53.36
4.41,2.03,5.05,7.88,15.77
8.49,7.64,6.46,3.34,98.01
3.78,8.16,3.21,2.77,73.81
4.21,3.34,4.21,3.96,42.53
4.81,9.25,4.11,6.47,68.98
7.43,7.84,2.77,2.27,94.18
6.48,9.07,1.46,1.03,101.73
8.22,0.62,3.81,3.16,57.54
6.01,3.34,0.54,6.5,40.42
5.21,8.54,1.71,7.39,62.89
5.66,8.34,0.96,2.96,84.91
4.14,9.07,5.63,3.76,73.83
2.66,7.1,2.17,2.27,63.24
8.17,9.25,6.53,7.43,87.67
1.64,6.57,6.5,5.13,33.06
5.31,3.73,1.36,7.18,38.33
0.91,5.3,5.53,7.97,9.58
8.02,8.23,0.8,9.99,70.63
1.9,4.2,1.14,1.1,37.57
4.23,6.16,3.1,3.63,60.51
4.37,3.96,2.29,1.72,48.55
8.1,1.8,4.93,3.81,57.87
2.88,2.65,0.02,1.64,42.14
8.57,3.78,7.98,9.64,47.38
2.0,5.88,0.44,0.68,54.78
3.23,2.84,3.03,2.2,32.72
8.12,6.21,2.23,5.26,79.78
2.4,4.79,9.38,0.56,48.35
9.13,2.39,5.02,7.9,54.55
0.16,6.14,8.47,8.65,5.78
4.06,3.35,1.74,5.32,26.43
3.92,4.92,5.75,0.73,56.83
9.88,8.51,5.6,7.47,93.68
9.25,2.11,0.28,5.94,55.12
5.08,9.79,5.92,1.03,97.96
4.16,0.97,1.21,5.6,13.64
6.87,6.62,6.27,2.68,82.83
9.62,3.32,2.82,3.02,81.86
9.96,7.5,6.04,3.3,108.48
5.02,2.85,8.68,5.33,34.36
0.53,7.41,8.61,4.69,36.7
0.84,9.16,4.53,5.76,43.45
9.02,3.83,1.66,1.97,85.45
6.77,5.64,4.33,0.87,86.1
8.62,2.82,9.12,5.97,53.92
8.02,5.98,3.62,1.83,89.68
2.14,3.51,0.72,8.81,2.4
5.72,6.87,6.16,6.7,61.27
0.55,4.39,2.28,5.24,13.1
8.97,4.2,6.31,6.75,70.97
2.75,5.7,3.09,2.4,42.05
8.79,5.43,7.43,7.97,66.4
9.94,3.43,5.57,3.06,83.0
2.76,4.89,7.75,5.86,33.33
1.89,6.65,0.02,2.67,43.55
8.07,7.14,7.74,5.13,86.76
3.98,7.37,0.73,6.29,51.7
4.73,1.32,2.31,6.79,15.45
5.86,9.16,3.94,3.22,89.46
7.6,9.86,6.1,1.54,109.51
4.83,6.06,8.04,3.98,58.28
2.71,0.49,2.76,2.54,14.47
7.1,8.06,7.98,1.29,100.0
3.32,8.33,2.17,5.92,59.52
0.75,5.03,0.98,3.98,25.96
5.34,4.07,1.38,9.9,28.15
7.25,5.03,6.62,6.51,60.13
2.39,8.16,2.14,7.16,41.29
9.8,0.07,6.36,1.32,65.14
8.45,0.58,6.52,1.03,66.46
4.29,6.77,2.23,8.8,36.37
2.88,2.98,0.65,9.01,7.83
4.61,2.29,0.84,4.66,36.18
3.49,1.17,9.87,7.03,5.33
9.31,9.41,1.57,2.61,116.46
7.05,3.13,9.44,3.7,62.42
8.55,0.52,6.44,2.72,56.5
5.22,8.25,3.13,3.95,77.3
9.09,9.98,6.1,0.55,122.19
0.94,4.92,5.25,4.99,20.17
0.48,5.51,6.93,8.1,8.55
4.72,1.1,5.12,0.61,43.5
0.25,0.17,9.7,0.33,8.15
2.57,3.02,2.12,6.88,12.35
1.32,5.87,9.52,2.27,42.18
3.38,5.47,1.69,0.89,56.6
9.99,9.41,2.51,4.31,111.35
3.29,2.16,7.57,5.56,17.9
2.3,0.15,2.48,8.54,-13.88
2.83,4.05,9.11,8.08,17.37
8.46,2.56,8.6,8.48,46.51
7.24,3.61,0.96,6.27,48.23
9.54,0.83,6.54,5.07,63.13
9.84,9.64,0.85,4.35,116.57
4.18,7.77,5.96,8.34,49.55
0.41,8.71,7.46,3.06,43.48
0.31,7.92,3.92,0.62,52.65
7.04,3.4,8.21,7.68,43.21
1.2,8.87,4.44,3.38,51.16
7.52,9.49,3.89,7.4,83.25
9.95,2.85,7.1,7.99,58.37
3.98,9.85,9.85,4.65,75.9
4.63,1.57,0.8,0.7,40.66
5.55,4.01,1.55,7.68,37.54
7.78,3.07,4.62,8.83,41.47
4.87,2.8,5.03,9.22,19.24
9.5,5.01,5.71,6.06,77.0
5.5,0.6,8.18,6.69,22.3
6.6,4.79,8.36,8.6,47.04
7.27,2.03,5.14,8.55,37.17
0.38,5.18,6.62,6.53,12.97
1.63,7.46,5.68,3.01,45.32
2.29,0.44,7.29,7.49,-4.46
8.07,7.34,7.62,9.21,70.59
9.26,8.73,2.82,3.3,111.12
7.83,8.69,1.39,2.67,101.6
9.81,3.22,5.85,7.58,66.71
4.51,0.09,5.37,5.74,11.11
7.84,1.09,8.27,4.79,52.53
7.34,8.51,4.62,9.71,75.37
6.51,2.29,1.48,2.91,55.79
9.17,8.56,3.76,5.49,96.59
3.34,9.54,5.11,6.66,56.19
8.4,4.52,4.87,1.15,86.24
4.16,0.28,9.02,2.43,24.44
5.94,7.16,8.59,9.58,52.65
8.0,0.44,7.42,3.85,44.1
0.86,9.81,6.3,0.6,68.87
3.26,7.99,5.75,5.33,53.63
9.45,5.65,3.76,2.37,100.42
7.66,4.3,6.13,0.59,83.89
5.93,0.25,2.03,1.7,42.87
1.27,4.03,0.91,4.59,20.98
8.88,4.27,8.12,2.31,79.98
8.64,9.0,0.02,3.67,102.68
2.03,5.89,1.33,6.33,30.91
1.85,0.09,4.73,2.5,7.01
8.7,7.57,8.38,2.18,104.26
2.72,3.41,2.52,7.83,11.15
8.07,3.14,9.36,5.09,65.43
0.74,1.19,6.22,4.55,-2.14
7.27,4.64,0.98,9.96,38.95
5.99,9.71,9.38,1.33,104.33
4.25,0.22,3.91,0.64,25.05
6.08,6.11,4.43,6.51,54.33
6.71,9.5,2.46,0.66,107.82
1.78,1.39,4.27,1.63,20.84
2.58,1.62,3.57,3.81,17.45
7.77,6.3,8.66,9.04,65.1
1.52,0.07,4.06,8.56,-23.09
3.21,5.33,1.36,8.76,28.07
0.11,8.44,1.93,2.66,46.16
7.56,2.73,2.48,5.23,54.95
2.89,7.18,4.1,8.18,39.97
6.1,5.17,1.67,7.7,43.47
3.31,6.11,6.75,0.77,58.64
0.22,9.66,2.06,9.66,28.5
5.95,3.15,8.32,4.26,53.29
2.76,5.26,5.22,0.45,53.22
1.83,1.5,6.34,4.23,5.48
8.08,3.7,1.25,4.62,65.5
1.82,2.37,3.71,0.33,29.14
9.3,4.32,0.89,2.87,83.23
4.98,4.35,3.35,4.03,47.21
6.26,8.1,1.03,8.41,58.89
6.82,6.93,6.25,3.52,78.78
7.31,6.35,9.63,7.94,56.73
5.13,2.92,7.03,8.46,19.3
3.16,6.05,7.93,1.98,60.46
3.59,2.37,9.74,0.49,43.66
6.7,9.91,0.51,1.99,107.65
7.0,3.02,6.81,6.99,41.51
6.45,6.6,8.45,2.11,84.74
4.26,1.31,7.58,5.34,17.04
7.94,6.79,3.27,9.79,57.44
5.67,7.24,7.49,1.64,86.61
0.33,1.76,6.84,9.59,-17.74
8.66,6.66,4.25,7.0,78.97
9.33,3.92,6.95,0.31,95.41
7.46,7.28,4.42,9.47,66.83
8.69,1.78,9.66,6.11,51.08
9.54,5.6,6.62,2.54,97.58
5.36,1.4,9.0,8.09,17.92
2.84,6.73,0.93,2.64,56.35
0.25,4.32,8.96,1.21,32.11
5.58,6.0,6.87,4.92,52.64
8.47,6.34,5.06,1.63,95.23
5.14,6.16,3.89,3.37,61.26
1.45,7.01,8.53,2.53,48.66
8.14,7.55,6.22,4.53,87.75
2.24,7.16,1.57,3.81,50.38
4.82,8.15,2.41,4.7,69.74
8.55,8.24,3.15,5.14,91.23
4.02,5.27,9.38,3.02,52.34
5.41,9.25,6.82,9.42,53.66
8.67,7.88,3.13,1.31,108.01
1.79,6.14,4.4,2.16,46.62
3.24,6.83,8.77,3.56,54.94
9.69,4.31,2.54,7.73,68.01
2.6,2.24,5.58,9.15,-0.55
6.09,4.41,4.31,7.92,43.94
9.49,2.29,7.49,1.06,78.83
6.64,0.78,6.76,9.31,24.6
8.62,3.61,9.51,6.56,61.15
1.88,4.9,4.04,4.74,24.63
2.95,8.26,3.77,6.91,47.42
6.88,3.16,2.82,2.9,60.15
6.1,7.56,5.09,7.09,64.95
5.47,9.21,3.76,3.47,82.45
0.1,4.48,6.28,2.34,22.62
5.06,4.32,7.91,5.37,40.07
0.07,0.58,1.76,7.2,-18.91
4.0,8.54,5.53,8.19,49.06
9.7,7.63,9.03,9.95,81.85
3.17,4.44,9.2,4.4,39.64
7.62,9.63,4.97,5.77,85.88
5.17,2.26,6.22,3.49,40.68
0.72,1.23,1.07,1.92,16.05
5.86,1.73,0.75,6.98,28.45
2.86,4.94,2.46,9.04,22.52
5.09,1.26,1.4,5.08,24.11
1.33,4.47,3.28,1.18,42.72
9.73,8.18,5.62,9.05,82.01
5.76,1.72,9.01,6.65,29.74
8.29,4.75,7.86,2.31,76.94
2.79,2.67,1.63,5.53,15.52
4.02,1.84,9.96,2.44,34.85
1.95,2.08,4.72,1.36,26.58
3.46,0.81,2.36,7.93,-3.71
3.82,7.15,2.71,7.28,47.99
8.23,7.11,7.13,7.22,78.42
5.27,3.74,2.52,6.54,37.02
7.26,3.45,4.73,3.0,60.51
4.23,9.2,4.0,9.54,50.1
4.87,8.59,9.24,2.86,79.19
5.63,1.04,6.49,1.55,38.98
8.74,3.75,8.09,4.83,69.84
2.08,0.13,7.5,4.99,3.68
3.85,5.42,0.96,4.14,47.18
8.15,1.41,5.6,2.62,56.42
1.56,2.16,3.42,9.35,-3.84
5.6,6.43,6.8,7.53,50.6
5.77,5.85,8.31,2.16,67.32
5.98,0.8,1.47,4.58,35.82
4.98,1.7,3.51,7.28,19.84
8.13,6.53,6.42,5.44,78.26
7.71,4.6,0.48,5.09,63.47
0.79,3.74,8.47,4.31,13.95
8.02,5.01,1.57,6.92,64.13
3.25,8.58,6.12,8.65,46.98
1.87,8.46,6.79,7.95,37.23
9.7,3.94,2.75,8.27,60.28
0.77,8.17,4.96,0.35,55.45
2.31,5.59,9.35,7.67,26.49
8.65,2.58,4.01,4.68,58.43
7.42,6.42,7.28,4.92,76.18
8.22,6.73,5.59,7.15,79.34
0.23,3.25,7.96,1.89,16.57
9.71,2.21,3.76,2.67,76.46
4.33,4.58,0.05,7.96,31.8
9.19,6.09,7.4,5.84,87.43
5.13,2.31,6.7,3.05,41.56
2.0,5.31,8.58,7.9,16.75
0.07,5.87,9.88,0.86,37.27
7.97,7.77,4.85,1.59,102.57
0.12,4.19,1.69,2.93,16.42
8.48,1.35,8.9,9.9,30.71
1.56,7.59,0.35,4.21,44.47
8.08,5.79,9.74,3.67,85.24
7.48,6.08,4.37,0.49,90.67
5.29,1.61,9.21,0.3,50.68
7.44,3.46,6.64,4.0,62.03
2.12,8.55,6.52,5.31,46.77
3.6,3.32,1.72,7.66,14.43
8.75,2.58,5.38,3.95,66.09
0.57,0.22,1.82,3.97,-9.06
9.65,4.48,3.21,0.55,95.08
